jsonl_line,Genomic_Location,editing_level_pct
66,chr22:26522844.0,3.01962757926522
67,chr22:26522820.0,1.1352885525071
68,chr22:26522813.0,3.83681398737251
69,chr17:49834163.0,2.63157894736842
70,chr17:49834166.0,5.93220338983051
71,chr17:49834170.0,6.54205607476636
72,chr17:49834208.0,10.2564102564103
73,chr17:49834214.0,12.5
74,chr17:49834247.0,2.68456375838926
75,chr17:49834264.0,1.34228187919463
76,chr17:49834283.0,6.55737704918033
77,chr17:49834322.0,1.35135135135135
78,chr17:49834333.0,14.0845070422535
79,chr17:49834335.0,2.85714285714286
80,chr17:49834382.0,2.96296296296296
81,chr17:49834383.0,1.40845070422535
82,chr17:49834795.0,10.2189781021898
83,chr17:49834814.0,2.32558139534884
84,chr17:49834824.0,3.1496062992126
85,chr17:49834828.0,1.63934426229508
86,chr17:49834839.0,3.36134453781513
87,chr17:49834849.0,4.76190476190476
88,chr17:49834850.0,13.0081300813008
89,chr17:49834851.0,7.14285714285714
90,chr17:49834852.0,8.19672131147541
91,chr17:49834853.0,3.96825396825397
92,chr17:49834856.0,4.91803278688525
93,chr2:127846265.0,12.8440366972477
94,chr2:127846257.0,3.33333333333333
95,chr2:127846253.0,4.80769230769231
96,chr2:127846245.0,7.50750750750751
97,chr2:127846243.0,3.23624595469256
98,chr2:127846221.0,2.83018867924528
99,chr2:127846213.0,8.42696629213483
100,chr2:127846206.0,5.69620253164557
101,chr2:127846190.0,1.33333333333333
102,chr2:127846189.0,1.69491525423729
103,chr2:127846152.0,7.40740740740741
104,chr2:127846144.0,7.66129032258065
105,chr2:127846128.0,1.5748031496063
106,chr2:127846124.0,4.64135021097046
107,chr2:127846104.0,7.01107011070111
108,chr2:127846088.0,5.90405904059041
109,chr2:127846081.0,4.91803278688525
110,chr2:127846071.0,5.78231292517007
111,chr2:127846037.0,14.3953934740883
112,chr2:127846011.0,8.48585690515807
113,chr2:127846010.0,13.9303482587065
114,chr2:127845997.0,8.33333333333333
115,chr2:127845669.0,4.12486064659978
116,chr2:127845647.0,4.46009389671362
117,chr2:127845646.0,3.23353293413174
118,chr2:127845641.0,1.01522842639594
119,chr2:127845630.0,11.8148599269184
120,chr2:127845624.0,2.45664739884393
121,chr2:127845598.0,1.04166666666667
122,chr2:127845590.0,2.12765957446809
123,chr2:127845578.0,5.95903165735568
124,chr2:127845571.0,2.90697674418605
125,chr2:127845568.0,5.93220338983051
126,chr2:127845567.0,5.06912442396313
127,chr2:127845552.0,1.05448154657293
128,chr2:127845551.0,3.20855614973262
129,chr2:127845550.0,2.73722627737226
130,chr2:127845543.0,2.74509803921569
131,chr2:127845542.0,2.97619047619048
132,chr2:127845507.0,1.8
133,chr2:127845486.0,14.2123287671233
134,chr2:127845483.0,2.88808664259928
135,chr2:127845480.0,1.65562913907285
136,chr2:127845472.0,4.20032310177706
137,chr2:127845471.0,9.82286634460547
138,chr2:127845458.0,5.06329113924051
139,chr2:127845447.0,2.57731958762887
140,chr2:127845442.0,1.37825421133231
141,chr6:31858366.0,5.21739130434783
142,chr6:31858365.0,12.9310344827586
143,chr6:31858352.0,3.1496062992126
144,chr6:31858350.0,5.22388059701493
145,chr6:31858157.0,4.09356725146199
146,chr6:31858156.0,4.19161676646707
147,chr6:31858143.0,2.0
148,chr6:31858139.0,7.74647887323944
149,chr6:31858113.0,2.30769230769231
150,chr6:31858112.0,1.5748031496063
151,chr6:31858008.0,2.54237288135593
152,chr6:31857996.0,7.5
153,chr6:31857979.0,8.08823529411765
154,chr6:31857969.0,1.75438596491228
155,chr6:31857961.0,2.72727272727273
156,chr6:31857960.0,12.5
157,chr6:31857957.0,2.45901639344262
158,chr6:31857954.0,6.19469026548673
159,chr6:31857941.0,9.52380952380952
160,chr6:31857932.0,1.58730158730159
161,chr6:31857915.0,1.44927536231884
162,chr6:31857902.0,1.12359550561798
163,chr6:31857900.0,1.11111111111111
164,chr6:31857878.0,1.0
165,chr6:31857873.0,1.04712041884817
166,chr20:33705602.0,4.25531914893617
167,chr20:33705600.0,1.79640718562874
168,chr20:33705598.0,11.5606936416185
169,chr20:33705596.0,2.90697674418605
170,chr20:33705578.0,1.45985401459854
171,chr20:33705547.0,4.43213296398892
172,chr20:33705542.0,2.12201591511936
173,chr20:33705528.0,4.87106017191977
174,chr20:33705500.0,6.6147859922179
175,chr20:33705476.0,4.22535211267606
176,chr20:33705460.0,13.8364779874214
177,chr20:33705442.0,12.3076923076923
178,chr20:33705382.0,2.45398773006135
179,chr20:33705379.0,1.12994350282486
180,chr20:33705375.0,4.57142857142857
181,chr20:33705358.0,4.87804878048781
182,chr20:33705342.0,3.13253012048193
183,chr20:33705328.0,4.43349753694581
184,chr20:33705287.0,1.31578947368421
185,chr20:33705284.0,4.11985018726592
186,chr20:33705280.0,3.21285140562249
187,chr20:33705253.0,6.6079295154185
188,chr20:33705245.0,8.04597701149425
189,chr20:33705221.0,7.45341614906832
190,chr20:33705213.0,2.85714285714286
191,chr20:33705207.0,12.0
192,chr20:33705202.0,2.63157894736842
193,chr20:33705182.0,6.14525139664805
194,chr20:33705171.0,2.97619047619048
195,chr20:33705168.0,14.0449438202247
196,chr20:33705167.0,8.0
197,chr20:33705166.0,5.52486187845304
198,chr20:33705165.0,4.54545454545455
199,chr20:33705164.0,5.29411764705882
200,chr20:33705160.0,1.16959064327485
201,chr20:33705158.0,12.4293785310734
202,chr20:33705157.0,11.0497237569061
203,chr20:33705156.0,5.11627906976744
204,chr20:33705133.0,3.32480818414322
205,chr20:33705121.0,6.40776699029126
206,chr20:33705110.0,2.23752151462995
207,chr20:33705067.0,11.9480519480519
208,chr20:33705060.0,4.48933782267116
209,chr20:33705047.0,6.50557620817844
210,chr20:33705030.0,2.88065843621399
211,chr20:33705028.0,5.29279279279279
212,chr20:33705025.0,4.1820418204182
213,chr20:33705022.0,2.5974025974026
214,chr20:33705012.0,6.22362869198312
215,chr20:33705011.0,5.36363636363636
216,chr20:33705010.0,4.84429065743945
217,chr20:33705009.0,10.1133391455972
218,chr20:33705008.0,11.7595818815331
219,chr20:33705007.0,12.7493495229835
220,chr20:33705006.0,11.1688311688312
221,chr20:33705005.0,6.09225413402959
222,chr20:33705004.0,5.37444933920705
223,chr20:33705003.0,4.24028268551237
224,chr20:33705002.0,2.18579234972678
225,chr20:33705001.0,3.40386384544618
226,chr20:33705000.0,4.81481481481482
227,chr20:33704999.0,4.64684014869888
228,chr20:33704996.0,10.7899807321773
229,chr20:33704995.0,2.64400377714825
230,chr20:33704994.0,2.07305034550839
231,chr20:33704993.0,1.59744408945687
232,chr20:33704992.0,1.29589632829374
233,chr11:94417257.0,10.7287449392713
234,chr11:94417243.0,2.09923664122137
235,chr11:94417201.0,5.23255813953488
236,chr11:94417195.0,1.75953079178886
237,chr11:94417193.0,2.43161094224924
238,chr11:94417190.0,12.2615803814714
239,chr11:94417172.0,6.21761658031088
240,chr11:94417171.0,1.08108108108108
241,chr11:94417091.0,1.31578947368421
242,chr11:94417052.0,3.25379609544469
243,chr11:94417043.0,1.8018018018018
244,chr11:94417033.0,1.23647604327666
245,chr11:94417008.0,2.83553875236295
246,chr11:94417004.0,3.55029585798817
247,chr11:94417002.0,13.6279926335175
248,chr11:94416997.0,1.51228733459357
249,chr11:94416842.0,1.39372822299652
250,chr11:94416818.0,2.13333333333333
251,chr11:94416797.0,9.375
252,chr11:94416781.0,1.14942528735632
253,chr11:94416757.0,7.14285714285714
254,chr11:94416738.0,3.30578512396694
255,chr11:94416733.0,11.6071428571429
256,chr11:94416623.0,4.25531914893617
257,chr11:94416619.0,2.36686390532544
258,chr11:94416615.0,6.8421052631579
259,chr11:94416602.0,4.54545454545455
260,chr11:94416601.0,8.67052023121387
261,chr11:94416588.0,12.0283018867925
262,chr11:94416579.0,4.09638554216868
263,chr11:94416572.0,10.1604278074866
264,chr2:61050119.0,6.19865571321882
265,chr2:61050120.0,4.18848167539267
266,chr2:61050125.0,3.83014154870941
267,chr2:61050142.0,2.23084384093113
268,chr2:61050152.0,1.18421052631579
269,chr2:61050165.0,5.71827057182706
270,chr2:61050174.0,1.71052631578947
271,chr2:61050176.0,1.6
272,chr2:61050179.0,4.39276485788114
273,chr2:61050188.0,12.3139377537212
274,chr2:61050191.0,3.17460317460317
275,chr2:61050197.0,3.6036036036036
276,chr2:61050198.0,3.0902348578492
277,chr2:61050199.0,9.02439024390244
278,chr2:61050213.0,4.84633569739953
279,chr2:61050214.0,2.7710843373494
280,chr2:61050215.0,8.35266821345708
281,chr2:61050216.0,4.87514863258026
282,chr2:61050217.0,1.27551020408163
283,chr2:61050219.0,2.47252747252747
284,chr2:61050225.0,1.12676056338028
285,chr2:61050228.0,11.5501519756839
286,chr2:61050238.0,1.24031007751938
287,chr2:61050260.0,10.2255639097744
288,chr2:61050271.0,1.11111111111111
289,chr2:61050277.0,1.6973125884017
290,chr2:61050281.0,4.51127819548872
291,chr2:61050287.0,5.64024390243903
292,chr2:61050290.0,5.25477707006369
293,chr2:61050296.0,4.83870967741936
294,chr2:61050327.0,3.4640522875817
295,chr2:61050335.0,1.90961171228517
296,chr2:61050362.0,5.6941431670282
297,chr2:61050638.0,3.16711590296496
298,chr2:61050698.0,8.12619502868069
299,chr2:61050718.0,1.65289256198347
300,chr2:61050736.0,9.8314606741573
301,chr2:61050745.0,12.8072445019405
302,chr2:61050760.0,4.09556313993174
303,chr2:61050771.0,1.54185022026432
304,chr2:61050774.0,2.11267605633803
305,chr2:61050784.0,3.24803149606299
306,chr2:61050785.0,6.54936461388074
307,chr2:61050807.0,1.06856634016029
308,chr2:61050809.0,1.07737512242899
309,chr2:61050819.0,9.86238532110092
310,chr2:61050831.0,2.01294033069734
311,chr2:61050851.0,1.69144028703229
312,chr2:61050880.0,5.77689243027889
313,chr2:61050903.0,2.09445585215606
314,chr12:68852842.0,2.40506329113924
315,chr12:68852834.0,13.7931034482759
316,chr12:68852833.0,10.4060913705584
317,chr12:68852807.0,2.86532951289398
318,chr12:68852785.0,3.79061371841155
319,chr12:68852779.0,3.584229390681
320,chr12:68852777.0,11.6279069767442
321,chr12:68852774.0,13.0890052356021
322,chr12:68852762.0,1.52963671128107
323,chr12:68852749.0,1.24740124740125
324,chr12:68852732.0,1.32575757575758
325,chr12:68852728.0,2.55905511811024
326,chr12:68852727.0,10.958904109589
327,chr12:68852726.0,2.79441117764471
328,chr12:68852725.0,4.42655935613682
329,chr12:68852724.0,4.15094339622642
330,chr12:68852721.0,10.0760456273764
331,chr12:68852701.0,1.34680134680135
332,chr12:68852689.0,8.70206489675516
333,chr12:68852685.0,4.10557184750733
334,chr12:68852672.0,2.86123032904149
335,chr12:68852665.0,3.93586005830904
336,chr12:68852646.0,4.79041916167665
337,chr12:68852641.0,10.5017502917153
338,chr12:68852632.0,1.61892901618929
339,chr12:68852624.0,4.28211586901763
340,chr12:68852623.0,1.1166253101737
341,chr12:68852588.0,1.06544901065449
342,chr12:68852579.0,3.57615894039735
343,chr12:68852567.0,1.49647887323944
344,chr12:68852566.0,1.42222222222222
345,chr12:68852565.0,1.59151193633952
346,chr12:68852564.0,1.32978723404255
347,chr12:68852563.0,2.68096514745308
348,chr12:68852562.0,2.41071428571429
349,chr12:68852561.0,1.82767624020888
350,chr12:68852560.0,1.23022847100176
351,chr12:68852559.0,1.06100795755968
352,chr12:68852554.0,1.194743130227
353,chr12:68852549.0,1.45379023883697
354,chr12:68851628.0,1.96304849884527
355,chr12:68851608.0,6.3758389261745
356,chr12:68851602.0,2.21729490022173
357,chr12:68851563.0,9.97782705099778
358,chr12:68851510.0,12.9122807017544
359,chr12:68851498.0,10.5179282868526
360,chr12:68851491.0,1.06382978723404
361,chr12:68851462.0,3.63262508567512
362,chr12:68851461.0,4.2995839112344
363,chr12:68851441.0,2.79878971255673
364,chr12:68851439.0,1.12749349522984
365,chr12:68851429.0,8.5823754789272
366,chr12:68851405.0,5.54733727810651
367,chr12:68851397.0,4.24657534246575
368,chr12:68851392.0,1.11567821491486
369,chr12:68851362.0,8.43537414965986
370,chr12:68851346.0,1.72095881991395
371,chr12:68851339.0,3.34519572953737
372,chr10:15075849.0,5.71428571428571
373,chr10:15075768.0,2.77777777777778
374,chr10:15075730.0,6.19469026548673
375,chr10:15075721.0,3.47826086956522
376,chr10:15075707.0,4.95867768595041
377,chr19:23258594.0,1.7877094972067
378,chr19:23258591.0,4.6189376443418
379,chr19:23258590.0,1.21951219512195
380,chr19:23258584.0,5.40865384615385
381,chr19:23258567.0,1.42517814726841
382,chr19:23258538.0,1.00125156445557
383,chr19:23258535.0,1.4405762304922
384,chr19:23258527.0,1.50943396226415
385,chr19:23258526.0,7.69230769230769
386,chr19:23258524.0,9.3935790725327
387,chr19:23258518.0,1.00125156445557
388,chr19:23258517.0,4.36456996148909
389,chr19:23258505.0,4.82509047044632
390,chr19:23258494.0,3.03370786516854
391,chr19:23258492.0,8.55188141391106
392,chr19:23258491.0,6.11303344867359
393,chr19:23258490.0,5.78034682080925
394,chr19:23258487.0,10.381861575179
395,chr19:23258486.0,2.96662546353523
396,chr19:23258461.0,7.35294117647059
397,chr19:23258455.0,4.95575221238938
398,chr19:23258438.0,4.36363636363636
399,chr19:23258434.0,4.48430493273543
400,chr19:23258428.0,10.5726872246696
401,chr19:23258420.0,12.0689655172414
402,chr19:23258412.0,2.39520958083832
403,chr19:23258395.0,6.91823899371069
404,chr19:23258391.0,9.6969696969697
405,chr19:23258385.0,1.52284263959391
406,chr19:23258361.0,2.67175572519084
407,chr19:23258352.0,1.5748031496063
408,chr19:23258336.0,2.97029702970297
409,chr19:23258335.0,1.61290322580645
410,chr19:23258333.0,2.7355623100304
411,chr19:23258049.0,1.18110236220472
412,chr19:23258043.0,1.48698884758364
413,chr19:23258035.0,10.1604278074866
414,chr19:23258024.0,1.11111111111111
415,chr19:23258019.0,12.280701754386
416,chr19:23258013.0,6.11111111111111
417,chr19:23258010.0,5.91133004926108
418,chr19:23257995.0,3.90625
419,chr19:23257994.0,11.2449799196787
420,chr19:23257970.0,1.90839694656489
421,chr19:23257957.0,1.84049079754601
422,chr19:23257945.0,6.64819944598338
423,chr19:23257932.0,10.1781170483461
424,chr19:23257924.0,2.76679841897233
425,chr19:23257923.0,8.15533980582524
426,chr19:23257909.0,3.87205387205387
427,chr19:23257906.0,4.00667779632721
428,chr19:23257889.0,1.16666666666667
429,chr19:23257880.0,2.37717908082409
430,chr19:23257874.0,1.4446227929374
431,chr19:23257869.0,6.94444444444445
432,chr19:23257868.0,4.36817472698908
433,chr19:23257867.0,4.2042042042042
434,chr19:23257855.0,12.1495327102804
435,chr19:23257829.0,3.49740932642487
436,chr19:23257828.0,2.26063829787234
437,chr19:23257827.0,5.11811023622047
438,chr19:23257815.0,6.49651972157773
439,chr19:23257813.0,1.11358574610245
440,chr14:23098742.0,4.31654676258993
441,chr14:23098754.0,4.21686746987952
442,chr14:23098760.0,8.75
443,chr14:23098761.0,1.21212121212121
444,chr14:23098765.0,1.27388535031847
445,chr14:23098778.0,7.86516853932584
446,chr14:23098800.0,1.11731843575419
447,chr14:23098802.0,1.08695652173913
448,chr14:23098833.0,1.03626943005181
449,chr14:23098872.0,1.04166666666667
450,chr14:23098957.0,5.58659217877095
451,chr14:23100107.0,5.82010582010582
452,chr14:23100126.0,2.1505376344086
453,chr14:23100138.0,8.69565217391304
454,chr14:23100142.0,3.66492146596859
455,chr14:23100149.0,4.16666666666667
456,chr14:23100155.0,6.55737704918033
457,chr14:23100164.0,2.72108843537415
458,chr14:23100168.0,11.1801242236025
459,chr14:23100173.0,1.14942528735632
460,chr14:23100193.0,10.0
461,chr14:23100199.0,1.09289617486339
462,chr14:23100209.0,5.29411764705882
463,chr14:23100214.0,1.51515151515152
464,chr14:23100255.0,1.21951219512195
465,chr14:23100258.0,1.31578947368421
466,chrX:123912439.0,7.98250410060142
467,chrX:123912450.0,2.34524134169621
468,chrX:123912455.0,11.1543450064851
469,chrX:123912456.0,7.65293063731764
470,chrX:123912457.0,2.1856518385189
471,chrX:123912458.0,6.39200998751561
472,chrX:123912469.0,3.4561626429479
473,chrX:123912471.0,2.67834148853979
474,chrX:123912472.0,3.73692077727952
475,chrX:123912474.0,6.34920634920635
476,chrX:123912476.0,3.30899132816066
477,chrX:123912481.0,4.55047492820853
478,chrX:123912482.0,3.14253647586981
479,chrX:123912483.0,6.36568848758465
480,chrX:123912484.0,3.47558293004839
481,chrX:123912513.0,7.51434034416826
482,chrX:123912523.0,4.04040404040404
483,chrX:123912568.0,1.07296137339056
484,chrX:123912579.0,1.36640739962161
485,chr6:33005869.0,1.33928571428571
486,chr6:33005861.0,2.75229357798165
487,chr6:33005852.0,11.2068965517241
488,chr6:33005844.0,1.51515151515152
489,chr6:33005831.0,1.58730158730159
490,chr6:33005812.0,3.24324324324324
491,chr6:33005807.0,7.36842105263158
492,chr6:33005806.0,9.18367346938776
493,chr6:33005804.0,4.83870967741936
494,chr6:33005796.0,14.8936170212766
495,chr6:33005793.0,1.50753768844221
496,chr6:33005783.0,5.91133004926108
497,chr6:33005768.0,6.81818181818182
498,chr6:33005741.0,12.5
499,chr6:33005740.0,4.09356725146199
500,chr6:33005737.0,2.16216216216216
501,chr6:33005733.0,1.54639175257732
502,chr6:33005715.0,4.43349753694581
503,chr6:33005705.0,10.6382978723404
504,chr6:33005698.0,5.0561797752809
505,chr6:33005692.0,9.17874396135266
506,chr6:33005669.0,3.53535353535354
507,chr6:33005666.0,1.04166666666667
508,chr6:33005660.0,7.9295154185022
509,chr6:33005649.0,3.80434782608696
510,chr6:33005642.0,1.48514851485149
511,chr6:33005629.0,1.33928571428571
512,chr6:33005476.0,4.36681222707424
513,chr6:33005458.0,8.0168776371308
514,chr6:33005452.0,13.8528138528139
515,chr6:33005447.0,4.18604651162791
516,chr6:33005434.0,4.9079754601227
517,chr6:33005429.0,1.14942528735632
518,chr6:33005428.0,9.03614457831325
519,chr6:33005414.0,10.880829015544
520,chr6:33005409.0,4.6875
521,chr6:33005391.0,9.27835051546392
522,chr6:33005382.0,2.33644859813084
523,chr6:33005369.0,2.78884462151394
524,chr6:33005367.0,4.76190476190476
525,chr6:33005353.0,6.14035087719298
526,chr6:33005347.0,1.38248847926267
527,chr6:33005325.0,1.58730158730159
528,chr6:33005308.0,10.0
529,chr6:33005250.0,7.67123287671233
530,chr17:37477487.0,1.94174757281553
531,chr17:37477489.0,1.08374384236453
532,chr17:37477507.0,1.28410914927769
533,chr17:37477520.0,1.29087779690189
534,chr17:37477528.0,2.22222222222222
535,chr17:37477533.0,9.09090909090909
536,chr17:37477544.0,2.8759244042728
537,chr17:37477557.0,7.74907749077491
538,chr17:37477581.0,4.58984375
539,chr17:37477590.0,2.0109689213894
540,chr17:37477591.0,3.281677301732
541,chr17:37477593.0,3.10008857395926
542,chr17:37477603.0,5.71705426356589
543,chr17:37477605.0,1.23574144486692
544,chr17:37477616.0,4.12147505422993
545,chr17:37477621.0,3.46695557963164
546,chr17:37477629.0,3.86138613861386
547,chr17:37477630.0,8.2995951417004
548,chr17:37477637.0,1.61127895266868
549,chr17:37477672.0,2.38907849829352
550,chr17:37477683.0,1.40388768898488
551,chr17:37477684.0,1.26002290950745
552,chr17:37477724.0,11.0759493670886
553,chr17:37477725.0,9.09677419354839
554,chr17:37477850.0,3.73831775700935
555,chr17:37477859.0,5.98221503637834
556,chr17:37477874.0,4.54545454545455
557,chr17:37477888.0,6.37659414853713
558,chr17:37477901.0,1.61787365177196
559,chr17:37477904.0,1.29554655870445
560,chr17:37477905.0,14.4453312051077
561,chr17:37477912.0,14.3780290791599
562,chr17:37477917.0,1.90555095277548
563,chr17:37477918.0,2.21857025472473
564,chr17:37477929.0,1.25560538116592
565,chr17:37477933.0,1.90082644628099
566,chr17:37477935.0,1.7156862745098
567,chr17:37477943.0,1.92813321647677
568,chr17:37477952.0,8.07339449541284
569,chr17:37477956.0,9.19831223628692
570,chr17:37477957.0,3.1404958677686
571,chr17:37477958.0,6.50205761316872
572,chr17:37477959.0,3.39966832504146
573,chr17:37477961.0,6.85859441151566
574,chr17:37477964.0,2.21311475409836
575,chr17:37477967.0,1.63370593293207
576,chr17:37477970.0,10.5810928013877
577,chr17:37477986.0,5.55555555555556
578,chr17:37478002.0,5.47550432276657
579,chr17:37478023.0,5.88235294117647
580,chr17:37478026.0,1.23574144486692
581,chr17:37478029.0,1.60744500846024
582,chr17:37478037.0,10.8641975308642
583,chr17:37478038.0,3.84047267355982
584,chr17:37478042.0,13.1777108433735
585,chr17:37478045.0,4.24194815396701
586,chr17:37478049.0,12.1234939759036
587,chr17:37478051.0,1.06788710907704
588,chr17:37478058.0,8.58010630220197
589,chr17:37478062.0,11.1836734693878
590,chr17:37478067.0,5.03194888178914
591,chr17:37478069.0,2.93890177880897
592,chr17:37478072.0,2.71565495207668
593,chr17:37478097.0,1.60680529300567
594,chr17:37478100.0,2.23413762287757
595,chr17:37478101.0,5.09731232622799
596,chr13:49913820.0,13.6363636363636
597,chr13:49913792.0,8.94736842105263
598,chr13:49913789.0,1.34408602150538
599,chr13:49913775.0,8.45410628019324
600,chr13:49913768.0,5.97609561752988
601,chr13:49913765.0,1.74216027874564
602,chr13:49913762.0,4.0
603,chr13:49913751.0,1.76991150442478
604,chr13:49913745.0,9.89583333333333
605,chr13:49913743.0,2.07253886010363
606,chr13:49913709.0,2.44360902255639
607,chr13:49913706.0,1.05263157894737
608,chr13:49913705.0,2.41796200345423
609,chr13:49913704.0,1.72711571675302
610,chr13:49913703.0,1.40350877192982
611,chr13:49913701.0,1.7636684303351
612,chr13:49913700.0,2.25694444444444
613,chr13:49913695.0,6.63265306122449
614,chr13:49913694.0,4.69798657718121
615,chr13:49913693.0,3.16139767054908
616,chr13:49913692.0,1.89328743545611
617,chr13:49913691.0,1.1986301369863
618,chr13:49913690.0,12.1317157712305
619,chr13:49913689.0,5.19713261648746
620,chr13:49913654.0,6.54362416107383
621,chr13:49913643.0,1.44144144144144
622,chr13:49913637.0,4.3630017452007
623,chr13:49913633.0,9.10714285714286
624,chr13:49913627.0,8.46023688663283
625,chr13:49913619.0,4.63458110516934
626,chr13:49913618.0,3.6
627,chr13:49913611.0,14.4086021505376
628,chr13:49913609.0,1.14155251141553
629,chr13:49913598.0,8.83002207505519
630,chr13:49913587.0,8.31353919239905
631,chr13:49913579.0,7.67494356659142
632,chr13:49913574.0,1.61290322580645
633,chr13:49913569.0,4.80549199084668
634,chr13:49913559.0,9.53846153846154
635,chr13:49913551.0,8.4375
636,chr13:49913536.0,2.16867469879518
637,chr13:49913417.0,4.60251046025105
638,chr13:49913413.0,13.3561643835616
639,chr13:49913411.0,13.6363636363636
640,chr13:49913393.0,8.99653979238754
641,chr13:49913386.0,5.36912751677852
642,chr13:49913375.0,9.90990990990991
643,chr13:49913362.0,1.85758513931889
644,chr13:49913357.0,2.72727272727273
645,chr13:49913319.0,7.93388429752066
646,chr13:49913310.0,3.39285714285714
647,chr13:49913295.0,6.06469002695418
648,chr13:49913251.0,1.5625
649,chr13:49913239.0,7.67230169050715
650,chr13:49913236.0,13.2425742574257
651,chr13:49913227.0,12.3893805309735
652,chr13:49913215.0,5.54649265905383
653,chr13:49913214.0,14.3916913946588
654,chr13:49913207.0,5.85651537335286
655,chr13:49913195.0,2.49653259361997
656,chr13:49913178.0,7.80834072759539
657,chr13:49913168.0,3.96551724137931
658,chr13:49913167.0,6.645056726094
659,chr13:49913164.0,12.6428027418126
660,chr13:49913155.0,10.762331838565
661,chr13:49913148.0,5.24534686971235
662,chr13:49913146.0,4.43262411347518
663,chr13:49913142.0,5.29500756429652
664,chr2:68461830.0,6.60377358490566
665,chr2:68461795.0,8.46153846153846
666,chr2:68461793.0,1.6260162601626
667,chr2:68461789.0,10.4347826086957
668,chr2:68461786.0,1.78571428571429
669,chr3:179398521.0,1.3215859030837
670,chr3:179398514.0,1.77514792899408
671,chr3:179398489.0,2.57510729613734
672,chr3:179398484.0,1.75438596491228
673,chr3:179398482.0,2.9045643153527
674,chr3:179398451.0,1.5625
675,chr3:179398414.0,14.5077720207254
676,chr3:179398405.0,10.4294478527607
677,chr3:179398392.0,10.1351351351351
678,chr3:179398390.0,2.72108843537415
679,chr3:179398386.0,13.013698630137
680,chr3:179398365.0,14.9606299212598
681,chr3:179398334.0,7.85340314136126
682,chr3:179398316.0,1.87793427230047
683,chr3:179398309.0,10.2941176470588
684,chr3:179398297.0,1.64609053497942
685,chr3:179398296.0,5.66801619433198
686,chr3:179398292.0,6.43939393939394
687,chr3:179398271.0,7.59878419452888
688,chr3:179398255.0,3.53982300884956
689,chr3:179398248.0,2.72727272727273
690,chr3:179398235.0,11.3095238095238
691,chr3:179397995.0,12.0996441281139
692,chr3:179397992.0,8.30188679245283
693,chr3:179397978.0,1.96850393700787
694,chr3:179397974.0,4.11522633744856
695,chr3:179397949.0,10.989010989011
696,chr3:179397943.0,12.1739130434783
697,chr3:179397934.0,5.98290598290598
698,chr3:179397931.0,2.51046025104603
699,chr3:179397925.0,3.35820895522388
700,chr3:179397924.0,9.19540229885057
701,chr3:179397918.0,2.96052631578947
